Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Absolute Magnitude (Mv),Color,Spectral Class,Galaxy,Constellation,Age (in million years),Metallicity ([Fe/H]),Rotational Velocity (km/s),Distance (light years),Star Type ID,Star Type
2868,0.0007897236943543356,0.11406026211422557,12.586312078758128,Red,M,Milky Way,Pegasus,8731.788750353757,-0.6378241207859162,9.29932974819276,27204.892126156763,1,Red Dwarf
7423,0.0008236861226581984,0.01738909693587585,12.540595627209473,Yellow-White,F,Sombrero,Pegasus,12343.020865601946,0.15076620467507307,112.8688933101361,233.55137668870253,2,White Dwarf
6867,4.668880814659323,1.5297743473976684,3.156968031063138,Yellow-White,F,Milky Way,Lyra,6553.388064629001,0.5,41.65218607267353,1346.7839287682918,3,Main Sequence
4534,0.011584181493666839,0.17479327518102025,9.670336617102356,Orange,K,Milky Way,Perseus,9618.353146921398,-0.20537836618530983,14.141296962732605,14176.589245129488,1,Red Dwarf
5058,0.1613737689433092,0.5242203742099449,6.810417644434521,Orange,K,Andromeda,Aquila,11698.155167471023,0.5,11.72898267774056,9630.967806090113,1,Red Dwarf
3511,0.010770217637747052,0.28106428026835173,9.749438801662752,Red,M,Triangulum,Orion,10974.211488953548,0.5,6.606590762747516,104.03654867592785,3,Main Sequence
4889,0.013803416919575684,0.16409989505501635,9.480033485875152,Orange,K,Whirlpool,Aquila,7061.920481369115,0.5,6.097903746388248,47.55986393583842,1,Red Dwarf
4957,0.03733900234175853,0.2625418808161476,8.399593225290959,Orange,K,Whirlpool,Cygnus,6839.7210979564,-1.0557910452123693,9.382821053962862,10.053897538726348,1,Red Dwarf
8913,13166170.930727847,1524.8846984704312,-12.96864872262728,White,A,Whirlpool,Aquila,140.70696547192216,-0.2399947299211097,141.07588929095056,9918.179134476486,5,Hypergiant
2407,0.004726676667181793,0.3961693217625297,10.643610262521484,Red,M,Triangulum,Pegasus,12382.166469968304,-0.05105977759155698,3.1624172933842414,45421.08690481355,1,Red Dwarf
7072,0.00034661009199430114,0.012427711784054721,13.480396991002536,Yellow-White,F,Triangulum,Pegasus,11059.653940889828,0.03318475015156116,75.5020617819133,59304.363555067364,2,White Dwarf
2672,0.006138935711788296,0.36637742846809207,10.359767286545097,Red,M,Sombrero,Orion,12780.382508907614,-0.0903517323029301,1.4586872025209319,12.881442285188822,1,Red Dwarf
2523,0.003609798957757522,0.3151099244542438,10.936292461972583,Red,M,Milky Way,Aquila,2685.8822055056644,-0.26211884522306445,6.393439428325216,18430.98077421631,1,Red Dwarf
3236,0.001953115876426142,0.14089709997151403,11.603179974218182,Red,M,Whirlpool,Aquila,3732.4898168192785,0.5,5.292869011372251,2627.752406638704,1,Red Dwarf
5763,0.6673402568063735,0.8211670184119815,5.269131689665659,Yellow,G,Triangulum,Perseus,9284.762186612212,-0.23106133506642879,26.91587503840444,610.2609898436178,3,Main Sequence
9699,1717034.8002995253,465.0404230708368,-10.756947743471441,White,A,Whirlpool,Scorpius,37.338478533996735,-0.00896091763717384,62.271011545364075,79485.78536248617,4,Supergiant
2476,0.0001875782750210233,0.07458389558143769,14.147043655628561,Red,M,Andromeda,Pegasus,10572.32254104944,-0.9639165620672616,6.889071888627155,1436.5944164218033,0,Brown Dwarf
7244,3529363.0979443723,1195.2159001225104,-11.539240851285138,Yellow-White,F,Andromeda,Orion,139.09240470320458,-0.7286107084366163,31.01554471503226,66516.54410547206,5,Hypergiant
3864,0.02309371826832053,0.33980344004923757,8.921265341656031,Orange,K,Whirlpool,Aquila,8076.2790845623185,0.4082176446020695,3.4709838299994518,5889.313015649487,1,Red Dwarf
3897,0.14202310540608573,0.8284642371157465,6.94910248879461,Orange,K,Sombrero,Aquila,2284.598828476357,-0.006954347949865811,1.9592717972506641,255.28866922979918,3,Main Sequence
2707,0.009122776968505508,0.43515311047576455,9.929682356338091,Red,M,Whirlpool,Aquila,11858.226172957986,-0.3076526625534346,2.163397138018424,965.6572563876948,3,Main Sequence
7599,11.05224036675956,1.9220617970082419,2.2213741962821034,White,A,Andromeda,Perseus,7175.430780292943,-0.450556082962516,132.09909893963533,10154.303296283933,3,Main Sequence
5589,0.9425701192427322,1.0376327957510594,4.894215830212678,Yellow,G,Triangulum,Pegasus,2718.5054220624907,-0.42576856885313186,28.68346082338548,12.250679895831855,3,Main Sequence
9051,0.001723622534948687,0.016919324773882697,11.738894591257434,White,A,Andromeda,Scorpius,2868.6809805631447,0.5,88.9229030156834,56648.265218351364,2,White Dwarf
2676,0.006080341450826318,0.3635355117267013,10.370180078937446,Red,M,Triangulum,Cassiopeia,11066.981836029468,0.057903633949522006,5.302987516264618,112.28719016060026,1,Red Dwarf
897,3.2762703173621016e-06,0.07510347853882753,18.541550682041333,Red,M,Sombrero,Orion,7541.28116761552,-0.7701028105219214,7.265476534853979,254.83986985481783,0,Brown Dwarf
2686,0.011145977363301236,0.4885422595222463,9.712204608251437,Red,M,Triangulum,Ursa Major,5649.089142697064,-0.2450501924896584,5.525188924938666,42151.51814896299,3,Main Sequence
6388,2.627236982681668,1.3260957540879303,3.78125187777122,Yellow-White,F,Triangulum,Orion,2999.064571636481,0.5,68.1973113775356,147.99868784340308,3,Main Sequence
7682,0.0011701959225169727,0.019352441334952595,12.159353548744468,White,A,Milky Way,Scorpius,2640.38553177228,-0.20141495862375602,245.07892098544716,15622.1724012637,2,White Dwarf
1688,6.0043047541750546e-05,0.09079073961078116,15.383843182103876,Red,M,Whirlpool,Aquila,10753.834628326475,0.5,4.511447730149953,35.97240736311706,0,Brown Dwarf
3983,0.0802367971163602,0.5961029269979466,7.569066039402463,Orange,K,Whirlpool,Orion,12742.186030038298,0.5,9.586649598679417,13085.34108022781,3,Main Sequence
2657,0.0042978268987982765,0.31002479288062856,10.746877700828648,Red,M,Triangulum,Cassiopeia,11066.849132451662,-0.1459960680114951,5.992819674493971,1681.7382440721135,1,Red Dwarf
6080,192292.57106159942,396.03098832340186,-8.379906265597818,Yellow-White,F,Milky Way,Cygnus,97.79365242603711,0.08479710073964296,50.126565302251684,53910.48737486703,4,Supergiant
4498,0.038762094483730615,0.3248776168619437,8.358981910441805,Orange,K,Triangulum,Cygnus,9957.057870421999,-0.6144804356918137,7.564237515141494,4923.393620124481,1,Red Dwarf
6376,3.8978307727935557,1.621324510483741,3.352942550063266,Yellow-White,F,Whirlpool,Ursa Major,11793.37035566834,-0.7672074763730939,64.56068957793242,39.21799518774261,3,Main Sequence
4334,0.11758294056184047,0.6094659111767841,7.154139207496699,Orange,K,Andromeda,Cygnus,4352.1185570813095,0.20726661551720993,10.963787481420576,357.9205499277529,3,Main Sequence
7125,1385119.6312172208,773.9786481814939,-10.52371821135998,Yellow-White,F,Whirlpool,Perseus,71.70261067247431,-0.1143402676849875,55.75317837787119,32045.725484234394,4,Supergiant
5982,0.9762795611924727,0.9218268555596512,4.856064506811193,Yellow,G,Whirlpool,Orion,189.732588674925,0.5,29.304234914260324,5784.136503619075,3,Main Sequence
4109,0.244767932051432,0.9782729651322497,6.3581137032992245,Orange,K,Andromeda,Perseus,3363.559678790633,-0.16197382479001293,2.888242585279448,3816.18699018842,3,Main Sequence
2461,0.0002747267184719684,0.0913655129786851,13.73274775333551,Red,M,Triangulum,Orion,9871.907358580986,-0.4950253260234203,1.8995673793756453,37408.899847317036,0,Brown Dwarf
4965,0.5312324137219069,0.9870947735318003,5.516788584706797,Orange,K,Sombrero,Scorpius,11812.874439861394,-0.33274876109751456,6.92382340964968,9996.737822829793,3,Main Sequence
8314,0.0016064881849965499,0.019358593597295522,11.815306160356897,White,A,Andromeda,Orion,7075.246424603322,0.1585065790738616,90.34345596054015,1475.3478149537564,2,White Dwarf
6258,0.0002666544184718963,0.013920612664638753,13.765128039121478,Yellow-White,F,Milky Way,Perseus,631.4590129055076,-0.08274650953428025,27.953053127257565,43833.75781668987,2,White Dwarf
4628,0.05035323381814959,0.3497695981990846,8.074931581679643,Orange,K,Andromeda,Cassiopeia,3454.7108519779626,-0.09023779243763268,10.176739474559794,1117.5384102685514,1,Red Dwarf
3119,0.006540778425212522,0.2775486019885176,10.290926406843466,Red,M,Triangulum,Cygnus,7604.906865915063,-0.047724077549683705,4.380541373200826,24036.523769287785,1,Red Dwarf
2409,0.0003600374899335592,0.1091579416273506,13.439130686807099,Red,M,Sombrero,Aquila,4519.344707864537,-0.01604190249670637,1.4593542352653641,39.55794381992125,0,Brown Dwarf
15061,1241.878789164973,5.186651437492111,-2.905198023889489,Blue-White,B,Andromeda,Ursa Major,7.98221935386205,0.04465380123941928,286.23244818167944,53595.79355153654,3,Main Sequence
4563,0.09026239050376081,0.48173428159173326,7.441232922086088,Orange,K,Andromeda,Cygnus,11659.883095440448,0.13150948964140405,13.056040896537281,105.48104580355664,1,Red Dwarf
5671,0.8003172186242483,0.9286816424851775,5.07184459817166,Yellow,G,Milky Way,Scorpius,10698.471351701637,-0.5766597847680238,8.679081719176438,24.479230685495345,3,Main Sequence
4161,0.07949454717861903,0.5436611673998745,7.5791566504171275,Orange,K,Andromeda,Orion,5095.977902461784,0.5,3.254301861957934,40.88923728066766,1,Red Dwarf
2925,0.014167790360501517,0.4644664995164435,9.451744694965438,Red,M,Andromeda,Pegasus,6779.058757760278,-0.12772112466089702,4.670056193655293,35749.957263794044,3,Main Sequence
13802,463.5422658996506,3.773251023835169,-1.8352233484133729,Blue-White,B,Andromeda,Aquila,80.12642438820916,-0.038587085778608594,83.51415780860997,18.891898317587483,3,Main Sequence
3791,0.04456578628059213,0.49039755111034733,8.207496066882266,Orange,K,Triangulum,Aquila,7473.750642830254,0.13559960304061633,4.860100181138487,20.84363477848158,1,Red Dwarf
4391,0.11512236139611413,0.5875002360713617,7.177100776770361,Orange,K,Sombrero,Perseus,3195.490916124095,-0.4808993776907575,13.06855773425779,2635.13907961634,3,Main Sequence
6909,992536.9111242795,696.7837647402778,-10.161866666420424,Yellow-White,F,Triangulum,Scorpius,180.77933528760275,0.07674834428142611,51.021949664497136,28.50742462191811,4,Supergiant
2650,0.005827140864456659,0.36290344049621526,10.416361208028109,Red,M,Sombrero,Ursa Major,3512.2016153278814,0.3999334348891202,7.415322622022422,141.7273193896051,1,Red Dwarf
2030,0.00011756406304103473,0.08784161112408378,14.654313532557405,Red,M,Whirlpool,Aquila,11858.680900387333,0.0521012751444147,5.061295265143486,35.43280178138295,0,Brown Dwarf
2951,0.01010677887236525,0.3854100524318035,9.818468090463126,Red,M,Whirlpool,Orion,10187.436323789148,0.5,8.924756813689081,528.0314497705984,1,Red Dwarf
3193,0.01319439109460564,0.37614207355533,9.529026617883147,Red,M,Andromeda,Scorpius,1075.1257146236705,0.29311236047782624,9.147733846090128,68.79501491663535,1,Red Dwarf
2620,0.0013112167248435277,0.17611231763960286,12.035813799713228,Red,M,Whirlpool,Orion,10115.11411797775,0.37645275244017395,8.11088192451124,140.889996152374,1,Red Dwarf
6481,287696.3827211054,426.32247922518343,-8.817336003577575,Yellow-White,F,Triangulum,Scorpius,88.40884976732539,-0.9180569818738624,38.98502051258389,8525.614412743364,4,Supergiant
11670,10648974.693598108,799.9581371873675,-12.738269487430221,Blue-White,B,Whirlpool,Aquila,70.72758542990792,-0.10881788407770668,188.62341080172263,74.3858745095129,4,Supergiant
4960,0.025061782692393127,0.21483137198844823,8.832470100121135,Orange,K,Andromeda,Ursa Major,1859.9485178071286,0.5,12.495493819722146,25851.870905867923,1,Red Dwarf
6150,4.176000086754186,1.803786336950688,3.278098752458892,Yellow-White,F,Triangulum,Scorpius,8929.210584304037,-0.1610035644865317,98.11872870351839,208.14673622720565,3,Main Sequence
5234,0.4375207827182675,0.8060964008412,5.72750328171565,Yellow,G,Whirlpool,Cassiopeia,2475.9141034327363,-0.48750449498396864,6.791959891476754,10.871333199136906,3,Main Sequence
1314,2.4518405483866127e-05,0.09574375498423633,16.356269442243278,Red,M,Triangulum,Pegasus,10977.061307288119,-0.023429922432666894,6.688911511241579,639.955548687035,0,Brown Dwarf
2832,0.007188728574715351,0.3529349116747212,10.188369784408607,Red,M,Whirlpool,Perseus,9224.69779099903,0.46907132646147326,6.634368473612343,28068.18905773171,3,Main Sequence
7257,0.00025089213576793054,0.010041170768684708,13.831282378659662,Yellow-White,F,Andromeda,Aquila,5857.36313054097,-0.33262585561429114,56.96856823656482,898.83146711788,2,White Dwarf
2921,0.004392942418507949,0.25934012534508044,10.723111223277714,Red,M,Andromeda,Orion,9228.266788448558,0.5,7.15608839622433,9725.081488502317,1,Red Dwarf
3765,0.04085606656862891,0.4760508995875793,8.301858618840964,Orange,K,Andromeda,Ursa Major,10569.954225587295,0.41658939080375323,10.838674566251273,683.1551220322091,1,Red Dwarf
4026,0.20660448379873247,0.936218901978578,6.5421506437796575,Orange,K,Andromeda,Lyra,1201.4024161492152,0.44356180266127077,1.9944787249369036,10.764164375658414,3,Main Sequence
9960,2193870.0589783057,498.47324009784535,-11.02302725278692,White,A,Triangulum,Cassiopeia,159.69749482045026,-0.19726123313557703,104.58052244134666,960.1065095063507,4,Supergiant
3033,0.019189320747487127,0.5027360811189249,9.122350994745368,Red,M,Sombrero,Lyra,10229.175760790693,0.09444410631270861,6.196079401151464,76102.64107452,1,Red Dwarf
7463,0.0009390264635970725,0.018368221490582096,12.39830542073986,Yellow-White,F,Milky Way,Lyra,4933.2200218761645,-0.5966732280626541,79.11340823545504,292.7654030066993,2,White Dwarf
1805,0.00013387910991154495,0.11856515426245631,14.513217959223608,Red,M,Triangulum,Ursa Major,10000.907143591347,0.27568520054899776,4.482763071868741,4112.847979337881,0,Brown Dwarf
4706,0.03877091225153606,0.29682757171342267,8.358734950593453,Orange,K,Sombrero,Lyra,6650.041345452778,-0.35807331273969334,7.786971096193295,1771.245162939057,1,Red Dwarf
8716,34.109559501468965,2.5666029393734213,0.9978097228327671,White,A,Sombrero,Lyra,6061.7002445589105,0.21712325742978772,148.63679412757574,72.74018081469545,3,Main Sequence
6040,4.296958355597847,1.8969757107049738,3.2470971382603944,Yellow-White,F,Sombrero,Ursa Major,9560.65112569357,0.2545608050610699,,33710.77340138093,3,Main Sequence
4549,0.09979892526703577,0.5096665526738667,7.332185338993724,Orange,K,Whirlpool,Lyra,6515.2579365022575,-0.1926375521591469,14.544973435419175,28134.98988576474,1,Red Dwarf
3732,0.006022376627265162,0.18601833843806567,10.38058022018655,Orange,K,Sombrero,Pegasus,10882.140588913695,0.3085471779695582,11.627014674564059,179.5943141485805,1,Red Dwarf
5573,1.3261771557088622,1.2378777595594914,4.523496143433409,Yellow,G,Sombrero,Pegasus,11851.279097024764,-0.03265722220207166,22.070012098931198,4979.528704068062,3,Main Sequence
6789,907678.9788185952,690.0961372309813,-10.064830694048123,Yellow-White,F,Milky Way,Cygnus,154.03850828652077,-0.4882280058962432,111.32836632240702,122.82554069831843,4,Supergiant
9325,0.002135808440215612,0.017743469456583505,11.506094253977608,White,A,Triangulum,Scorpius,12684.876292591216,-0.05730183368529593,112.52624323813066,175.8051770836693,2,White Dwarf
5512,1.1623919343297087,1.1847124464143297,4.666618530516169,Yellow,G,Milky Way,Orion,7414.332654014601,-0.39503523600574725,20.327069878179216,208.7224419326618,3,Main Sequence
6844,4.230407075355692,1.465973612870796,3.264044600430897,Yellow-White,F,Triangulum,Cassiopeia,8669.584480655576,-0.25488160005290134,98.63836775795232,12758.332755576534,3,Main Sequence
6985,3.193558582296085,1.222812016118381,3.5693127819538324,Yellow-White,F,Whirlpool,Orion,9038.340286905901,-0.4390645739488432,43.03713939951849,36.53886856452873,3,Main Sequence
8079,0.0002586312088816675,0.008225841246405748,13.798297675560038,White,A,Andromeda,Pegasus,10658.106805147672,0.0470547577672308,211.90933431401305,99.87770826692616,2,White Dwarf
3284,0.0011004487916775401,0.10269131071319768,12.22607540528751,Red,M,Andromeda,Aquila,3952.2680468478757,0.038688501481412174,7.380428450005196,612.8408799718869,1,Red Dwarf
1285,2.9443951193323067e-05,0.10971016400085407,16.157509777079976,Red,M,Whirlpool,Cygnus,7218.027980137367,-0.08461481492620632,6.3692157504133045,4594.735517121808,0,Brown Dwarf
4523,0.008958890844084981,0.15446462062376828,9.949364387147895,Orange,K,Whirlpool,Cassiopeia,11496.19704878403,0.5,12.775241289487616,840.8563812224985,1,Red Dwarf
2820,0.0012066548499961752,0.14583050837943576,12.126042342938446,Red,M,Andromeda,Cygnus,3271.828166631915,-0.47545863469486394,5.777405756084908,60.57034564117399,1,Red Dwarf
9287,0.001901335229587707,0.016878487699247664,11.632353261854256,White,A,Whirlpool,Scorpius,2770.522898351328,0.15943049309466117,50.12598411900551,239.55618805228474,2,White Dwarf
2278,0.0002943071167305084,0.11036923123946091,13.657998089913907,Red,M,Milky Way,Ursa Major,10120.908834784606,0.43943366175204224,4.444234181683052,29933.213738456576,0,Brown Dwarf
4215,0.171584974017354,0.7783941148581832,6.743801866787533,Orange,K,Triangulum,Cygnus,4453.281578204597,-0.09566264274596459,7.488303767214881,558.3409261448686,3,Main Sequence
2837,0.012743413975951256,0.4682516314896368,9.56678552099567,Red,M,Sombrero,Aquila,4595.647832920192,0.4663738353564136,2.357712174965221,21789.069494496693,1,Red Dwarf
3180,0.015310937281518241,0.40850908910403483,9.367495556283114,Red,M,Andromeda,Orion,5632.733412504626,0.11615039300482477,4.587674563870057,11.293765495615194,1,Red Dwarf
5406,1.1080571548327882,1.202497199105625,4.718594594081453,Yellow,G,Triangulum,Cassiopeia,1759.1207638488513,-0.3184606628792163,12.420873394881346,50.49462261317143,3,Main Sequence
2733,0.008788715496245167,0.4190236297844842,9.970186485141756,Red,M,Triangulum,Ursa Major,2605.071056671155,0.188036608809539,4.75446651326577,3433.4486111067877,3,Main Sequence
4099,63793.512985843656,501.8656801450367,-7.18194129642327,Orange,K,Whirlpool,Pegasus,77.20413643314421,-0.07897015705139894,1.0776737787127308,2949.6766441308514,4,Supergiant
2499,0.0008803002414157681,0.1586127055641758,12.468422947604218,Red,M,Sombrero,Aquila,9959.527476661206,-0.3274776631598859,9.316385481870942,8221.297197271611,1,Red Dwarf
7117,4.314318530457381,1.3690434965514549,3.242719484133122,Yellow-White,F,Triangulum,Lyra,12282.463973060952,-0.2455215837056624,64.57737117554353,710.171734446497,3,Main Sequence
